Date,Open,High,Low,Close,Volume,,
22/03/2011,24.409,24.488,23.3,23.34,471809,,
23/03/2011,23.35,23.821,23.036,23.634,311868,,
24/03/2011,23.791,23.918,23.36,23.751,641552,,
25/03/2011,23.938,24.057,23.731,23.801,556560,,
28/03/2011,23.849,24.096,23.761,23.869,299850,,
29/03/2011,23.987,24.919,23.741,24.773,497835,,
30/03/2011,24.851,25.048,24.528,24.704,834475,,
31/03/2011,24.695,25.028,24.615,24.89,608201,,
01/04/2011,25.068,25.302,24.988,25.127,568268,,
04/04/2011,25.117,25.312,25.038,25.292,307958,,
05/04/2011,25.272,25.666,25.048,25.578,393025,,
06/04/2011,25.686,25.813,24.978,25.705,325394,,
07/04/2011,25.617,25.686,25.018,25.617,420574,,
08/04/2011,25.715,25.959,25.52,25.774,241827,,
11/04/2011,25.774,25.793,25.451,25.617,281850,,
12/04/2011,25.522,25.679,25.099,25.176,235241,,
13/04/2011,25.272,25.47,24.646,25.381,277300,,
14/04/2011,25.204,25.243,24.744,24.998,360466,,
15/04/2011,25.117,25.695,25.068,25.52,333580,,
18/04/2011,25.156,25.156,24.556,24.851,414847,,
19/04/2011,24.851,24.949,24.488,24.783,327423,,
20/04/2011,25.184,25.262,24.929,25.127,272296,,
21/04/2011,25.312,25.598,25.156,25.53,186764,,
25/04/2011,25.391,25.617,25.224,25.47,403450,,
26/04/2011,26.717,28.443,26.412,28.385,2136293,,
27/04/2011,28.423,28.491,27.935,28.481,728594,,
28/04/2011,28.463,28.746,28.278,28.404,677340,,
29/04/2011,28.448,28.684,28.028,28.263,656520,,
02/05/2011,28.57,28.648,28.111,28.13,669376,,
03/05/2011,28.085,28.515,28.085,28.133,300598,,
04/05/2011,28.072,28.346,27.323,27.411,847707,,
05/05/2011,27.161,27.454,26.955,27.197,986009,,
06/05/2011,27.667,28.052,26.884,26.923,755110,,
09/05/2011,26.982,27.461,26.884,27.351,958703,,
10/05/2011,27.391,27.48,27.273,27.431,590413,,
11/05/2011,27.296,27.454,26.69,26.807,733732,,
12/05/2011,26.727,27.529,26.649,27.441,715358,,
13/05/2011,27.394,27.464,27.025,27.084,243697,,
16/05/2011,26.884,26.952,26.52,26.53,294847,,
17/05/2011,26.395,26.867,26.305,26.759,268137,,
18/05/2011,26.687,27.12,26.402,27.091,358615,,
19/05/2011,27.186,27.205,26.727,26.962,398082,,
20/05/2011,26.749,27.094,26.573,26.69,404945,,
23/05/2011,26.235,26.874,26.205,26.667,602738,,
24/05/2011,26.71,26.817,26.345,26.365,388209,,
25/05/2011,26.315,26.788,26.256,26.601,314388,,
26/05/2011,26.573,26.945,26.483,26.837,376690,,
27/05/2011,26.897,27.483,26.807,27.256,321923,,
31/05/2011,27.476,27.684,27.154,27.684,567795,,
01/06/2011,27.67,27.899,27.492,27.532,769086,,
02/06/2011,27.572,27.74,26.965,27.404,728277,,
03/06/2011,27.015,27.483,26.887,27.104,615009,,
06/06/2011,26.985,27.005,26.454,26.651,546291,,
07/06/2011,26.769,27.113,26.631,26.857,567176,,
08/06/2011,26.493,26.573,25.089,25.099,1261069,,
09/06/2011,25.129,25.532,24.657,25.294,760915,,
10/06/2011,25.206,25.235,24.341,24.883,546354,,
13/06/2011,24.901,25.099,24.697,24.853,417557,,
14/06/2011,25.186,25.453,24.911,25.206,458962,,
15/06/2011,24.921,25.522,24.921,25.235,547310,,
16/06/2011,25.188,25.553,25.002,25.188,374151,,
17/06/2011,25.373,25.923,25.324,25.532,548565,,
20/06/2011,25.453,25.875,25.364,25.856,515218,,
21/06/2011,25.952,26.641,25.923,26.335,278515,,
22/06/2011,26.315,27.296,26.187,27.064,517981,,
23/06/2011,26.759,27.064,26.187,26.788,584669,,
24/06/2011,26.857,27.035,26.167,26.513,652088,,
27/06/2011,26.493,27.005,26.415,26.827,392093,,
28/06/2011,26.897,27.68,26.837,27.522,484350,,
29/06/2011,27.73,27.977,27.454,27.66,416006,,
30/06/2011,27.731,27.9,27.671,27.751,333501,,
01/07/2011,27.859,28.622,27.789,28.291,339989,,
05/07/2011,28.369,28.533,28.193,28.252,433945,,
06/07/2011,28.334,28.626,28.217,28.285,534962,,
07/07/2011,28.446,28.701,28.32,28.603,591981,,
08/07/2011,28.281,28.809,28.281,28.632,413002,,
11/07/2011,28.311,28.613,27.71,27.809,298182,,
12/07/2011,27.77,28.035,27.502,27.542,343775,,
13/07/2011,27.69,27.919,27.374,27.374,298674,,
14/07/2011,27.532,28.075,27.054,27.17,499822,,
15/07/2011,27.326,27.335,26.788,27.064,228505,,
18/07/2011,26.995,27.142,26.109,26.246,442735,,
19/07/2011,26.506,27.116,26.398,26.526,517285,,
20/07/2011,26.553,26.621,25.98,26.355,653978,,
21/07/2011,26.454,26.965,25.971,26.069,472188,,
22/07/2011,26.177,26.345,25.55,25.736,830592,,
25/07/2011,25.403,26.118,25.314,25.58,928717,,
26/07/2011,25.563,26.713,24.973,25.178,927334,,
27/07/2011,25.129,25.264,24.608,25.04,717888,,
28/07/2011,25.112,25.386,24.777,24.845,589175,,
29/07/2011,24.546,25.244,24.241,24.753,460431,,
01/08/2011,25.05,25.05,24.381,24.784,684807,,
02/08/2011,24.66,25.072,23.931,23.951,460568,,
03/08/2011,23.989,24.215,23.489,24.019,758912,,
04/08/2011,23.647,23.951,23.303,23.333,817748,,
05/08/2011,23.605,23.812,22.702,23.281,690745,,
08/08/2011,22.457,23.096,21.77,22.203,1287304,,
09/08/2011,22.633,23.635,21.898,23.605,953874,,
10/08/2011,22.889,23.45,22.417,22.417,1023003,,
11/08/2011,22.467,24.254,22.074,23.871,586815,,
12/08/2011,24.129,25.631,23.539,25.386,1223081,,
15/08/2011,25.502,25.61,24.843,25.453,668337,,
16/08/2011,25.129,25.139,24.677,24.716,1104183,,
17/08/2011,24.875,25.042,23.657,23.784,936040,,
18/08/2011,23.273,23.362,22.772,23.018,904621,,
19/08/2011,22.654,23.734,22.584,23.048,522084,,
22/08/2011,23.637,24.423,23.432,24.187,921090,,
23/08/2011,24.334,25.042,24.01,24.963,535332,,
24/08/2011,24.865,25.71,24.698,25.022,781851,,
25/08/2011,25.178,25.484,24.826,24.903,585908,,
26/08/2011,24.796,25.651,24.62,25.612,365998,,
29/08/2011,25.818,26.486,25.818,26.358,262404,,
30/08/2011,26.19,26.516,25.69,26.16,527022,,
31/08/2011,25.884,26.454,25.667,26.167,534542,,
01/09/2011,26.102,26.418,25.622,25.631,534554,,
02/09/2011,25.402,25.765,24.615,24.978,418516,,
06/09/2011,24.159,25.356,24.109,25.122,685354,,
07/09/2011,25.573,26.18,25.416,26.18,351542,,
08/09/2011,26.092,26.358,25.72,25.868,430965,,
09/09/2011,25.543,25.945,25.102,25.406,316121,,
12/09/2011,25.082,25.426,24.738,25.012,688005,,
13/09/2011,25.169,25.888,24.933,25.749,317464,,
14/09/2011,25.878,27.164,25.593,26.791,486487,,
15/09/2011,27.048,27.116,26.506,27.038,277714,,
16/09/2011,27.038,27.566,26.8,27.068,935505,,
19/09/2011,26.536,27.028,26.338,26.928,259647,,
20/09/2011,27.008,27.358,26.536,26.546,324814,,
21/09/2011,26.556,26.988,25.238,25.248,497442,,
22/09/2011,24.472,24.913,24.03,24.53,819601,,
23/09/2011,24.482,24.66,23.794,24.58,383950,,
26/09/2011,24.865,25.828,24.59,25.376,635669,,
27/09/2011,26.072,26.328,25.474,25.622,710802,,
28/09/2011,25.729,25.983,24.708,24.768,315295,,
29/09/2011,25.248,25.317,24.207,24.992,346241,,
30/09/2011,24.668,25.425,24.51,24.805,477767,,
03/10/2011,24.748,24.845,23.754,23.941,788495,,
04/10/2011,23.587,23.725,22.832,23.617,1386017,,
05/10/2011,23.754,24.482,23.607,24.06,972776,,
06/10/2011,24.01,24.943,23.961,24.796,452465,,
07/10/2011,25.102,25.593,24.855,25.112,474166,,
10/10/2011,25.612,26.16,25.514,25.993,192618,,
11/10/2011,25.769,26.111,25.671,25.993,268220,,
12/10/2011,26.16,26.92,25.612,26.644,394010,,
13/10/2011,26.388,26.614,25.935,26.428,321671,,
14/10/2011,26.762,27.008,26.644,26.978,243105,,
17/10/2011,26.713,26.82,26.102,26.269,308569,,
18/10/2011,26.348,27.23,25.983,26.988,347903,,
19/10/2011,26.968,27.428,26.723,26.84,327253,,
20/10/2011,26.84,27.25,26.21,27.135,431040,,
21/10/2011,27.506,27.971,27.192,27.763,339299,,
24/10/2011,27.971,28.587,27.496,27.833,757428,,
25/10/2011,24.744,26.039,24.124,25.884,957748,,
26/10/2011,26.249,26.249,25.593,26.052,607867,,
27/10/2011,26.92,27.873,26.753,27.098,514025,,
28/10/2011,27.116,27.358,26.131,26.476,765084,,
31/10/2011,26.082,26.636,25.799,26.289,474985,,
01/11/2011,25.362,25.54,24.948,25.272,724865,,
02/11/2011,25.661,26.318,25.307,25.631,376590,,
03/11/2011,26.029,26.523,25.5,26.325,305388,,
04/11/2011,26,26.375,25.765,26.315,228269,,
07/11/2011,26.023,26.18,24.56,24.728,761630,,
08/11/2011,24.894,25.267,24.708,24.913,881387,,
09/11/2011,24.428,24.851,24.27,24.536,512249,,
10/11/2011,24.585,24.791,24.418,24.556,450693,,
11/11/2011,24.811,25.282,24.605,24.763,391367,,
14/11/2011,24.67,24.973,24.521,24.66,503615,,
15/11/2011,24.54,24.845,24.423,24.55,519536,,
16/11/2011,24.343,24.786,24.294,24.393,359359,,
17/11/2011,24.393,24.845,23.991,24.119,506317,,
18/11/2011,24.329,24.497,23.877,24.309,315834,,
21/11/2011,23.906,24.183,23.612,24.035,368750,,
22/11/2011,23.926,24.064,23.544,23.966,401935,,
23/11/2011,23.651,23.886,23.494,23.642,226188,,
25/11/2011,23.524,23.916,23.524,23.651,178633,,
28/11/2011,24.183,24.359,23.711,23.956,461940,,
29/11/2011,24.005,24.418,23.986,24.193,382015,,
30/11/2011,25.616,25.844,24.751,25.834,736215,,
01/12/2011,25.755,26.108,25.422,25.559,361682,,
02/12/2011,25.903,26.394,25.725,26.275,356334,,
05/12/2011,26.621,26.621,26.216,26.365,310726,,
06/12/2011,26.325,26.67,26.157,26.454,304659,,
07/12/2011,26.245,26.72,25.931,26.444,250980,,
08/12/2011,26.197,26.582,26.039,26.226,357927,,
09/12/2011,26.245,27.055,26.108,26.71,268941,,
12/12/2011,26.454,26.7,26.078,26.7,305939,,
13/12/2011,26.797,26.897,25.312,25.422,353108,,
14/12/2011,25.224,25.5,24.791,24.821,564635,,
15/12/2011,25.107,26.01,24.968,25.745,583201,,
16/12/2011,25.931,26.325,25.549,25.755,984121,,
19/12/2011,25.951,26.078,25.362,25.462,452052,,
20/12/2011,26.058,26.444,25.894,26.236,498044,,
21/12/2011,26.197,26.216,25.735,26.118,325030,,
22/12/2011,26.265,26.68,26.177,26.572,336849,,
23/12/2011,26.7,26.877,26.641,26.68,112407,,
27/12/2011,26.592,26.847,26.543,26.74,152343,,
28/12/2011,26.68,26.75,26.108,26.157,184024,,
29/12/2011,26.255,26.887,26.187,26.807,199970,,
30/12/2011,26.769,26.877,26.226,26.226,215498,,
03/01/2012,26.769,26.907,26.01,26.177,223628,,
04/01/2012,26.147,26.483,26.058,26.216,389908,,
05/01/2012,26.078,26.285,25.677,26.128,536344,,
06/01/2012,26.157,26.355,25.618,25.658,401739,,
09/01/2012,25.755,26,25.342,25.412,571528,,
10/01/2012,25.667,26.039,25.648,25.855,403268,,
11/01/2012,25.696,26.048,25.48,25.559,612680,,
12/01/2012,25.618,25.745,25.422,25.54,475633,,
13/01/2012,25.352,25.471,24.468,24.536,589267,,
17/01/2012,24.697,24.785,24.176,24.48,380058,,
18/01/2012,24.487,25.224,24.183,25.097,507666,,
19/01/2012,25.137,25.696,24.821,25.204,939834,,
20/01/2012,25.244,25.432,24.928,24.988,1157121,,
23/01/2012,25.058,25.706,24.665,25.549,1147719,,
24/01/2012,25.452,26.177,25.156,26.147,681788,,
25/01/2012,26.118,27.257,26.058,27.17,845294,,
26/01/2012,27.247,27.296,26.887,27.113,500113,,
27/01/2012,26.975,27.691,26.74,27.523,516537,,
30/01/2012,27.218,27.801,27.132,27.641,766175,,
31/01/2012,27.518,27.607,25.984,26.161,1502867,,
01/02/2012,26.295,27.385,26.157,27.326,781348,,
02/02/2012,27.385,27.87,27.075,27.632,550828,,
03/02/2012,27.94,28.526,27.91,28.135,577734,,
06/02/2012,27.93,28.028,27.801,27.969,335483,,
07/02/2012,27.876,28.288,27.736,28.239,506881,,
08/02/2012,28.052,28.376,27.776,28.101,348523,,
09/02/2012,28.062,28.395,27.588,28.259,634388,,
10/02/2012,28.531,31.238,27.34,27.488,2671927,,
13/02/2012,27.94,28.694,27.493,27.632,954811,,
14/02/2012,27.622,27.86,27.533,27.85,420086,,
15/02/2012,27.876,27.984,27.528,27.736,471918,,
16/02/2012,27.781,28.458,27.711,28.312,532297,,
17/02/2012,28.405,28.424,27.925,27.954,364351,,
21/02/2012,27.998,28.086,27.306,27.513,472402,,
22/02/2012,27.528,27.706,27.213,27.498,478644,,
23/02/2012,27.558,27.558,27.099,27.331,465425,,
24/02/2012,27.4,27.528,26.96,26.99,651851,,
27/02/2012,26.764,27.41,26.507,27.223,580522,,
28/02/2012,27.301,27.558,27.165,27.4,542185,,
29/02/2012,27.494,27.623,26.867,27.464,645625,,
01/03/2012,27.488,27.558,26.871,27.04,625468,,
02/03/2012,27.03,27.03,26.24,26.319,797340,,
05/03/2012,26.359,26.714,26.024,26.062,739041,,
06/03/2012,25.839,26.082,25.356,25.425,758002,,
07/03/2012,25.524,25.553,25.169,25.346,523256,,
08/03/2012,25.465,25.809,25.218,25.563,861653,,
09/03/2012,25.642,26.171,25.642,25.859,982333,,
12/03/2012,25.907,25.955,25.69,25.749,775822,,
13/03/2012,25.839,26.161,25.573,26.132,568927,,
14/03/2012,26.062,26.201,25.612,25.769,362785,,
15/03/2012,25.729,26.053,25.465,25.935,380719,,
16/03/2012,25.955,26.082,25.514,25.769,1823957,,
19/03/2012,25.681,25.945,25.346,25.612,526734,,
20/03/2012,25.514,25.868,25.445,25.563,462079,,
21/03/2012,25.632,25.984,25.465,25.809,400678,,
22/03/2012,25.543,25.642,25.286,25.366,387011,,
23/03/2012,25.346,25.406,24.707,25.228,413230,,
26/03/2012,25.494,25.898,25.474,25.739,546323,,
27/03/2012,25.69,26.062,25.622,25.632,620052,,
28/03/2012,25.7,25.799,25.208,25.455,615712,,
29/03/2012,25.238,25.573,25.198,25.425,348186,,
30/03/2012,25.622,25.642,25.296,25.474,443682,,
02/04/2012,25.445,25.789,25.346,25.652,612565,,
03/04/2012,25.652,25.849,25.504,25.69,536164,,
04/04/2012,25.425,25.642,25.169,25.543,539989,,
05/04/2012,25.346,25.769,25.238,25.494,196733,,
09/04/2012,25.131,25.247,25.022,25.159,317178,,
10/04/2012,25.101,25.101,24.412,24.48,671057,,
11/04/2012,24.727,24.785,24.432,24.589,415252,,
12/04/2012,24.559,25.091,24.49,24.883,319940,,
13/04/2012,24.776,24.874,24.461,24.5,310146,,
16/04/2012,24.629,24.629,24.166,24.422,334485,,
17/04/2012,24.593,25.371,24.573,25.311,418527,,
18/04/2012,25.188,25.366,25.002,25.238,461066,,
19/04/2012,25.266,25.484,24.707,24.825,567736,,
20/04/2012,24.962,25.455,24.952,25.141,474620,,
23/04/2012,24.952,25.131,24.599,24.845,534937,,
24/04/2012,24.922,25.022,24.47,24.47,516825,,
25/04/2012,24.727,25.266,24.569,25.022,340078,,
26/04/2012,24.942,25.974,24.942,25.935,674723,,
27/04/2012,27.816,27.816,25.965,27.44,883890,,
30/04/2012,27.478,27.518,26.626,26.724,361862,,
01/05/2012,26.66,27.366,26.424,26.927,484897,,
02/05/2012,26.784,27.468,26.754,27.165,591951,,
03/05/2012,27.075,27.228,26.582,26.71,357884,,
04/05/2012,26.527,26.704,26.171,26.201,353676,,
07/05/2012,26.102,26.102,25.809,25.965,347815,,
08/05/2012,25.779,25.974,25.396,25.849,543476,,
09/05/2012,25.578,26.107,25.361,25.989,294125,,
10/05/2012,26.137,26.394,25.794,26.039,251894,,
11/05/2012,25.873,26.592,25.873,26.542,510589,,
14/05/2012,26.269,26.477,26.004,26.269,324276,,
15/05/2012,26.171,26.567,25.849,26.122,408771,,
16/05/2012,26.151,26.497,26.004,26.161,367897,,
17/05/2012,26.092,26.122,25.376,25.425,292043,,
18/05/2012,25.46,25.666,24.869,25.026,531478,,
21/05/2012,25.062,25.524,24.717,25.435,312713,,
22/05/2012,25.504,26.092,25.425,25.888,276864,,
23/05/2012,25.642,26.221,25.573,26.122,287079,,
24/05/2012,26.299,26.587,26.072,26.339,419997,,
25/05/2012,26.344,26.572,26.226,26.424,314532,,
29/05/2012,26.66,26.68,26.324,26.542,424981,,
30/05/2012,26.334,26.354,25.863,26.127,310581,,
31/05/2012,26.132,26.309,25.671,26.112,511695,,
01/06/2012,25.636,25.999,25.154,25.979,594603,,
04/06/2012,25.921,26.186,25.578,25.784,658911,,
05/06/2012,25.744,26.394,25.519,26.305,484830,,
06/06/2012,26.552,27.124,26.473,26.966,426506,,
07/06/2012,27.237,27.257,26.817,26.946,338693,,
08/06/2012,26.907,27.228,26.69,27.218,305986,,
11/06/2012,27.406,27.445,26.552,26.71,522693,,
12/06/2012,26.72,27.045,26.572,27.005,347040,,
13/06/2012,26.946,27.055,26.69,26.797,636749,,
14/06/2012,26.817,27.297,26.66,27.114,385562,,
15/06/2012,27.237,27.307,26.927,27.124,1193428,,
18/06/2012,26.966,27.376,26.827,27.237,349128,,
19/06/2012,27.277,27.593,27.124,27.376,368674,,
20/06/2012,27.317,27.416,26.907,27.198,376009,,
21/06/2012,27.218,27.228,26.424,26.542,359521,,
22/06/2012,26.582,27.095,26.513,26.877,404344,,
25/06/2012,26.621,26.807,26.354,26.592,284211,,
26/06/2012,26.592,26.877,26.434,26.503,830080,,
27/06/2012,26.562,26.611,26.314,26.483,251351,,
28/06/2012,26.344,26.779,26.245,26.779,412233,,
29/06/2012,27.153,28.136,27.153,27.862,633505,,
02/07/2012,27.822,28.078,27.504,28.078,576448,,
03/07/2012,28.068,28.116,27.872,28.078,150973,,
05/07/2012,28.03,28.305,28.03,28.088,294588,,
06/07/2012,27.812,27.882,27.464,27.682,218517,,
09/07/2012,27.603,27.702,27.218,27.702,177103,,
10/07/2012,27.852,28.03,27.524,27.712,196129,,
11/07/2012,27.574,27.882,27.287,27.613,348001,,
12/07/2012,27.366,27.782,27.277,27.643,345600,,
13/07/2012,27.663,28.43,27.663,28.372,348817,,
16/07/2012,28.314,28.489,27.862,28.45,326590,,
17/07/2012,28.519,28.734,28.382,28.626,331141,,
18/07/2012,28.519,29.071,28.519,29.031,328048,,
19/07/2012,29.11,29.512,28.764,29.337,516672,,
20/07/2012,29.14,29.2,28.45,28.646,473231,,
23/07/2012,28.314,28.696,28.146,28.362,332835,,
24/07/2012,28.528,28.734,27.98,28.676,469551,,
25/07/2012,29.2,29.2,28.146,28.597,373709,,
26/07/2012,28.893,29.14,28.519,29.051,287697,,
27/07/2012,29.081,29.919,28.873,29.879,490566,,
30/07/2012,29.809,29.809,28.715,29.012,437577,,
31/07/2012,28.893,29.1,28.715,28.863,365742,,
01/08/2012,28.943,29.002,28.43,28.617,265592,,
02/08/2012,28.323,28.833,28.097,28.519,236447,,
03/08/2012,28.982,29.493,28.943,29.229,211572,,
06/08/2012,29.337,29.61,29.239,29.417,378311,,
07/08/2012,29.61,30.182,29.473,30.134,458401,,
08/08/2012,30.085,30.793,29.65,30.665,469285,,
09/08/2012,30.704,30.704,29.561,29.64,424002,,
10/08/2012,29.512,29.531,28.567,28.646,617105,,
13/08/2012,28.646,29.307,28.528,29.061,674070,,
14/08/2012,29.249,29.63,29.051,29.2,417874,,
15/08/2012,29.15,29.427,28.923,29.17,279428,,
16/08/2012,29.13,29.397,28.863,29.229,304559,,
17/08/2012,29.317,29.699,29.041,29.62,292654,,
20/08/2012,29.561,29.581,29.11,29.377,255295,,
21/08/2012,29.447,29.709,29.317,29.473,191494,,
22/08/2012,29.452,29.675,29.234,29.516,268032,,
23/08/2012,29.377,29.531,29.081,29.367,619092,,
24/08/2012,29.287,29.464,29.17,29.417,343514,,
27/08/2012,29.473,29.473,29.11,29.19,263210,,
28/08/2012,29.12,29.377,28.833,29.2,324781,,
29/08/2012,29.249,29.464,29.16,29.357,298808,,
30/08/2012,29.224,29.422,29.046,29.125,262658,,
31/08/2012,29.224,29.498,29.086,29.412,287165,,
04/09/2012,29.382,29.983,28.976,29.894,279592,,
05/09/2012,29.993,30.138,29.546,29.665,508238,,
06/09/2012,29.874,30.523,29.874,30.375,594245,,
07/09/2012,30.424,30.71,30.188,30.188,371842,,
10/09/2012,30.148,30.247,29.615,29.675,432845,,
11/09/2012,29.576,29.655,28.523,28.602,662524,,
12/09/2012,28.592,28.701,27.696,27.826,718622,,
13/09/2012,27.716,28.131,26.949,27.974,710162,,
14/09/2012,28.181,28.523,28.014,28.239,594158,,
17/09/2012,28.131,28.211,27.696,28.004,590390,,
18/09/2012,28.024,28.111,27.637,27.954,775978,,
19/09/2012,27.974,28.818,27.846,27.926,752018,,
20/09/2012,27.846,27.994,27.4,27.954,881943,,
21/09/2012,27.964,28.201,27.746,27.954,1461193,,
24/09/2012,27.766,27.974,27.617,27.756,235128,,
25/09/2012,27.935,27.954,27.34,27.43,359888,,
26/09/2012,27.42,27.548,27.089,27.41,462549,,
27/09/2012,27.459,27.736,27.193,27.667,523402,,
28/09/2012,27.508,27.578,27.222,27.38,450887,,
01/10/2012,27.439,27.439,26.753,27.069,369485,,
02/10/2012,27.212,27.291,27.019,27.271,359979,,
03/10/2012,27.321,27.42,26.921,26.999,538038,,
04/10/2012,27.049,27.478,26.921,27.37,434253,,
05/10/2012,27.568,27.806,27.261,27.271,486824,,
08/10/2012,27.212,27.37,27.118,27.251,158063,,
09/10/2012,27.241,27.261,26.693,26.921,225490,,
10/10/2012,26.939,27.039,26.683,26.753,186863,,
11/10/2012,26.959,26.969,26.576,26.645,474183,,
12/10/2012,26.654,26.773,26.526,26.605,179677,,
15/10/2012,26.635,26.921,26.407,26.811,248389,,
16/10/2012,26.792,27.241,26.763,27.049,336747,,
17/10/2012,27.156,27.627,27.127,27.588,614684,,
18/10/2012,27.578,27.588,27.137,27.291,322771,,
19/10/2012,27.281,27.281,26.969,27.079,364504,,
22/10/2012,26.979,26.979,26.169,26.466,326683,,
23/10/2012,26.022,26.713,25.827,26.566,394302,,
24/10/2012,26.625,26.792,26.318,26.476,394306,,
25/10/2012,26.625,26.713,25.924,26.111,486072,,
26/10/2012,26.388,29.774,26.388,29.685,1853209,,
31/10/2012,29.655,30.365,29.342,30.355,457655,,
01/11/2012,30.365,32.028,30.365,31.479,895913,,
02/11/2012,31.656,31.705,30.788,30.926,661746,,
05/11/2012,30.867,31.143,30.237,30.315,562211,,
06/11/2012,30.561,30.571,29.605,29.675,1004498,,
07/11/2012,29.655,30.081,29.214,29.546,934521,,
08/11/2012,29.635,29.834,29.234,29.516,505670,,
09/11/2012,29.47,29.586,29.006,29.282,368318,,
12/11/2012,29.322,29.576,29.135,29.234,338509,,
13/11/2012,29.195,29.516,28.768,28.958,456315,,
14/11/2012,29.105,29.105,28.239,28.309,489956,,
15/11/2012,28.357,28.435,28.024,28.171,361603,,
16/11/2012,28.249,28.445,27.916,28.367,342779,,
19/11/2012,28.592,29.422,28.377,28.858,349646,,
20/11/2012,28.948,29.026,28.671,28.966,511072,,
21/11/2012,28.976,29.273,28.357,28.503,559968,,
23/11/2012,28.738,29.056,28.641,28.808,110598,,
26/11/2012,28.729,28.888,28.131,28.328,309366,,
27/11/2012,28.279,28.523,27.866,28.229,521946,,
28/11/2012,28.239,28.562,27.746,28.513,370943,,
29/11/2012,28.708,28.795,28.187,28.413,338300,,
30/11/2012,28.48,28.5,28.059,28.276,422042,,
03/12/2012,28.306,28.52,28.118,28.335,586185,,
04/12/2012,28.177,28.845,28.001,28.708,328226,,
05/12/2012,28.746,28.845,28.296,28.559,376893,,
06/12/2012,28.539,28.658,28.021,28.393,349737,,
07/12/2012,28.422,28.539,28.079,28.128,179902,,
10/12/2012,28.079,28.286,27.991,28.187,548015,,
11/12/2012,28.286,28.52,27.783,27.793,473406,,
12/12/2012,27.902,28.069,27.534,27.842,954355,,
13/12/2012,27.783,28.384,27.406,27.465,676201,,
14/12/2012,27.475,27.693,27.045,27.095,429375,,
17/12/2012,27.124,27.703,27.055,27.673,534250,,
18/12/2012,27.703,28.021,27.574,27.961,452618,,
19/12/2012,27.932,28.384,27.832,27.981,420880,,
20/12/2012,28.031,28.246,27.465,27.912,584914,,
21/12/2012,24.245,27.723,24.245,27.544,1871395,,
24/12/2012,27.544,27.733,27.416,27.554,191819,,
26/12/2012,27.574,27.633,26.955,27.005,242083,,
27/12/2012,27.065,27.133,26.699,26.965,271388,,
28/12/2012,26.797,27.287,26.699,27.238,326221,,
31/12/2012,27.181,27.902,27.045,27.862,294396,,
02/01/2013,28.296,28.354,27.882,28.276,470527,,
03/01/2013,28.266,28.815,28.187,28.354,427308,,
04/01/2013,28.393,28.855,28.296,28.678,255191,,
07/01/2013,28.52,28.698,28.109,28.315,226832,,
08/01/2013,28.266,28.432,28.059,28.364,332889,,
09/01/2013,28.462,28.915,28.364,28.795,462449,,
10/01/2013,28.885,28.905,28.306,28.49,192833,,
11/01/2013,28.52,28.678,28.069,28.599,337150,,
14/01/2013,28.559,29.054,28.559,28.915,286731,,
15/01/2013,28.756,29.409,28.678,29.231,321483,,
16/01/2013,29.162,29.476,29.004,29.152,235163,,
17/01/2013,29.211,29.792,29.202,29.633,546330,,
18/01/2013,29.643,29.752,29.476,29.672,276317,,
22/01/2013,29.652,30.088,29.524,30,209761,,
23/01/2013,30.02,30.146,29.832,29.842,197933,,
24/01/2013,29.862,30.442,29.802,30.146,277253,,
25/01/2013,30.186,30.245,29.459,29.812,322994,,
28/01/2013,29.762,29.782,29.28,29.429,381235,,
29/01/2013,29.182,29.409,28.955,29.3,599646,,
30/01/2013,29.29,29.409,28.945,29.192,385295,,
31/01/2013,29.3,29.772,29.132,29.211,408171,,
01/02/2013,29.369,29.564,29.152,29.389,360986,,
04/02/2013,29.261,29.544,29.112,29.28,228838,,
05/02/2013,29.459,29.554,29.083,29.389,333761,,
06/02/2013,29.35,29.476,29.192,29.409,340376,,
07/02/2013,29.063,29.31,28.217,29.231,585671,,
08/02/2013,29.054,29.792,28.157,29.564,392964,,
11/02/2013,29.564,29.742,29.231,29.467,383645,,
12/02/2013,29.544,30,29.419,29.802,330356,,
13/02/2013,29.822,29.952,29.044,29.202,446513,,
14/02/2013,29.142,29.221,28.765,28.765,403848,,
15/02/2013,28.835,28.915,28.579,28.825,553930,,
19/02/2013,28.955,29.211,28.915,29.122,312991,,
20/02/2013,29.162,29.33,28.393,28.452,421482,,
21/02/2013,28.393,28.393,27.426,27.574,727871,,
22/02/2013,27.703,27.713,27.346,27.584,422524,,
25/02/2013,27.763,27.842,27.124,27.124,447505,,
26/02/2013,27.277,27.495,26.887,26.965,787160,,
27/02/2013,26.965,27.643,26.965,27.366,236154,,
28/02/2013,27.287,27.505,26.867,26.887,424774,,
01/03/2013,26.864,27.092,26.42,27.002,667117,,
04/03/2013,26.992,27.532,26.992,27.334,456400,,
05/03/2013,27.433,27.979,27.383,27.433,355260,,
06/03/2013,27.532,27.88,27.532,27.75,383686,,
07/03/2013,27.73,27.94,27.472,27.73,365395,,
08/03/2013,27.89,28.284,27.482,28.264,389021,,
11/03/2013,28.145,28.42,28.096,28.185,337338,,
12/03/2013,28.224,28.264,27.87,27.91,394160,,
13/03/2013,27.91,28.205,27.8,27.9,234834,,
14/03/2013,28.076,28.372,27.989,28.047,292745,,
